time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
1.8600000000000012,5.113067547588441,0.4016090109670182,12.90935546960857,0.10064236574437935,6.128225388304287,0.0,4.934097801140927,0.7695207799739624,3.0005023985901076,0.12404132889356548,0.1938171056892787,0.0,473.65078109744104,474.83469995856336,472.84758886623325,473.1281313883485
1.9200000000000013,5.411751180711691,0.45004693763505826,13.093946788033392,0.1087790426314843,6.139594610000675,0.0,5.020504106644961,0.8459079825121707,3.152224000329276,0.15214766235266716,0.17901723140234319,0.0,469.3971981099194,468.27992327262325,467.2499485883507,469.45153213326705
1.9800000000000013,5.715031420949903,0.5030249522269571,13.285561145679715,0.11803255353029396,6.1500616690999905,0.0,5.087574433250498,0.9209264785944524,3.2347616765969294,0.15808171396781798,0.16326635860076427,0.0,448.1324135447185,446.87903820287306,448.03752854060843,448.5419593778877
2.0400000000000014,6.021872113881554,0.5604929380551642,13.480469086950627,0.1272020031850012,6.159846676733933,0.0,5.139389390235554,0.9955290795468983,3.2621542546526245,0.13942376503100248,0.16271563741487072,0.0,430.48048050353236,430.46015940295274,431.2533809311006,429.6969951071625
2.1000000000000014,6.332211040297777,0.6232366812335948,13.681912657755195,0.1354942286131653,6.169271499106509,0.0,5.203902113176071,1.096817319041866,3.4520365256757852,0.13564777576039244,0.14238181367060276,0.0,481.1708897302647,479.65004718189687,481.95174989382434,481.6823295037239
2.1600000000000015,6.646246878710512,0.6923382288311883,13.89537713548315,0.143257745073603,6.177826974166894,0.0,5.262724453323295,1.2074167017252446,3.6627053597342614,0.1123878711409935,0.14300638773955787,0.0,488.5045640588859,488.5680773990874,489.1962979906109,487.47451092276447
2.2200000000000015,6.96328552482457,0.7678516593170918,14.118695944229804,0.1503455609135429,6.186375587336695,0.0,5.304158469673717,1.3103632443680675,3.7808455824490266,0.12766136833609384,0.14139757349045387,0.0,462.04437673373656,461.9355863989756,461.9627474584185,463.1774255059723
2.2800000000000016,7.282432055301619,0.8494252844730958,14.347335743871483,0.15807824060644915,6.195098672506948,0.0,5.3330892403293175,1.4094634582099326,3.8402665866649794,0.1312041613437214,0.15235061002681968,0.0,444.71731528865286,445.6332887413928,444.22153514674665,444.5271654786265
2.3400000000000016,7.602887198540935,0.9366727645790993,14.57691046170496,0.16590562401832099,6.204362855656276,0.0,5.347877655760529,1.4994551111282894,3.812348663276284,0.1289189649501093,0.15821619782680296,0.0,415.8967740711955,416.43451665669596,416.7501697587682,416.56720325703975
2.4000000000000017,7.924272555575041,1.0299319514809462,14.807656772191073,0.1743221615354864,6.213906450606544,0.0,5.363912229409804,1.609928880326439,3.8789264767534175,0.1565881111727181,0.16069400200210474,0.0,446.91585312656457,447.1416275467457,446.40478958468685,448.6747069278583
2.4600000000000017,8.246665070143935,1.1306542212006647,15.04612709521929,0.1838274285957091,6.224219402140825,0.0,5.3811832247224824,1.7484350631919277,4.069264189765974,0.1618516529062229,0.1880139658875309,0.0,484.4885221535724,486.56340044717126,485.59311073008956,486.00926115729743
2.520000000000002,8.569892130488268,1.2401346214111988,15.297193215875831,0.1929598771162242,6.235333374517282,0.0,5.391521140395626,1.9018984406867998,4.298582447320814,0.11337276308670861,0.17900339902670137,0.0,499.14128420855405,498.51233858788584,500.08488643636275,496.5583345721307
2.580000000000002,8.893290010960728,1.3583787371276017,15.558683130966681,0.1996144075597286,6.2458173504593155,0.0,5.3871682104478955,2.0401646050571793,4.417216632447876,0.10546451508829538,0.16443827315718104,0.0,468.0053713516318,466.8977824170757,468.59052753066914,467.9854676876669
2.640000000000002,9.216065965883354,1.484375172902905,15.823940040798199,0.2065990813344678,6.256136754121858,0.0,5.371050389241071,2.160279795718341,4.424607526905717,0.1322909321230027,0.18391413298197742,0.0,433.1073184746074,434.77127857689305,432.425414305681,434.69173384117244
2.700000000000002,9.537682566078026,1.6178104390210175,16.09013603585557,0.21489179483220155,6.267215431022546,0.0,5.348411637764659,2.2882530615295593,4.448405764547853,0.14798850750481402,0.1860648067328721,0.0,438.4762863014108,438.68848453043205,439.4194783440375,440.73673993595713
2.760000000000002,9.857742707112095,1.7594201793551063,16.359314005453104,0.22403391348792123,6.278025953486633,0.0,5.319093940515144,2.4328534294079613,4.523717392400667,0.15993046988908935,0.1645665295263124,0.0,457.5717790157754,455.8869383524438,455.3366607014691,456.31225324102024
2.820000000000002,10.17580951062681,1.9092361692427124,16.630158071772602,0.23422166047466053,0.004957763864646303,0.0,5.282238616191929,2.561824038066376,4.504307977453706,0.18448073234605844,0.1756826408177994,0.0,425.967743851452,426.94581814543477,425.5924928678079,427.71724564692573
2.880000000000002,10.491441079137468,2.068277493073164,16.90527037480755,0.24585146913200973,0.015845330227854504,0.0,5.237568400191401,2.740593764974363,4.6650662339682505,0.20792387298345424,0.1910337482335039,0.0,483.3085572692927,484.4929791251278,482.94933576945266,484.7472431018577
2.940000000000002,10.804329735479396,2.2355932331024713,17.179272399610166,0.2583012139541232,0.02728311739485889,0.0,5.191329817735173,2.837481679727124,4.468974308554047,0.20662700814267956,0.1898107154546851,0.0,364.347052839132,364.268873086244,365.23149307064926,365.154689786569
3.000000000000002,11.114148360733278,2.410211964496018,17.44655156303374,0.2707464164790929,0.03838377034253693,0.0,5.134986319815891,2.9841255534840734,4.440099875657266,0.2089580930498294,0.17310199002119322,0.0,425.57919138446573,424.18110403377267,424.4102155368669,424.6547769830871
3.0600000000000023,11.420276723768614,2.594635822891583,17.714932237978125,0.2835491039342788,0.04858372555225898,0.0,5.068292250968693,3.1643832260195524,4.505167957258431,0.22099609079642066,0.16294341085288713,0.0,456.7816609485743,455.99753520199886,455.7643309945519,456.76898601813934
3.1200000000000023,11.722255284920267,2.7898178068894635,17.986134728847535,0.2968771027881756,0.05864079162805602,0.0,4.996759306115628,3.342740363659309,4.534260134719738,0.2243119632748081,0.17561632177306122,0.0,445.6638166039072,446.7251749374309,446.42090108552526,446.7400287120111
3.1800000000000024,12.019838422792539,2.9955106575361956,18.257637404959436,0.3105992508888029,0.06909075882066595,0.0,4.921792628898777,3.514721986194998,4.515361922432347,0.2362752867946733,0.1711001499001772,0.0,431.78776851844424,431.4367053864984,431.5491293333835,432.61129878796316
3.2400000000000024,12.312543513278108,3.2126161770935187,18.53063079172577,0.32441521718797883,0.07904179974083014,0.0,4.834094183225063,3.723228140364089,4.583425015156024,0.21422428835241109,0.15247935668592627,0.0,462.23056753920247,460.7855073490162,462.7336490260275,461.04432974293775
3.3000000000000025,12.599974336862095,3.44176923271669,18.805519652084755,0.3377070702580882,0.08847137389632209,0.0,4.746168396626721,3.916152264048844,4.578896791809766,0.23313903252623444,0.1651674025820204,0.0,439.7829573604695,440.8562937525995,438.84665598758704,440.46280776377415
3.3600000000000025,12.881955626819186,3.6827480245520037,19.080155788200294,0.35146122358083964,0.09845867393303376,0.0,4.652384491004744,4.1174620492139065,4.574918182181145,0.22001028011463764,0.16891000040913406,0.0,442.00646970141617,442.3414575254847,441.75726111084316,440.7256887424368
3.4200000000000026,13.157919747950624,3.936764553351938,19.356480992509724,0.3646788678482835,0.10882667055676354,0.0,4.54550093989749,4.350665313854256,4.634820590179927,0.22085465970224422,0.17961462939407205,0.0,463.87870567766475,464.74582666832026,464.6380339300185,464.7499577715646
3.4800000000000026,13.427455548477576,4.2043925782886085,19.634712933232443,0.37795333779119833,0.11913531897542917,0.0,4.438141458421678,4.571138807302856,4.638722308948423,0.22200177460953469,0.14779653999609788,0.0,449.5983474147951,447.03981356979114,448.5044951790923,448.6456465281706
3.5400000000000027,13.690317184797125,4.485634961200601,19.913533553840924,0.39138056163634793,0.12816950115152626,0.0,4.323210829150479,4.804445762640587,4.6542996957914955,0.22713182773838753,0.15560185161144321,0.0,454.5011722796013,455.1471145688653,453.7027478106028,454.16296995032354
3.6000000000000028,13.94618641165516,4.780904083042758,20.1927456896508,0.4045858241123126,0.13721564499683936,0.0,4.205058516793811,5.038666642342335,4.651810491973563,0.19981454644582078,0.13875127259663694,0.0,450.9243843955128,449.58174138882293,451.9914578567518,449.83057126666046
3.660000000000003,14.195164271365554,5.08943680420262,20.46943586048433,0.41648415175449927,0.14519890005891334,0.0,4.093663919722181,5.246422574869685,4.570711705161021,0.19510795400405131,0.1181322694864165,0.0,425.25718788220735,423.50391437113285,426.0082242714767,425.6458538572619
3.720000000000003,14.436994422509223,5.41156884910306,20.743413639765695,0.4288133755900416,0.1520815941082354,0.0,3.96689996717191,5.491915388243635,4.560918001326333,0.2207405717881173,0.1068086061416778,0.0,452.0520839299353,451.1499791716706,450.4471461195317,452.55557978677797
3.780000000000003,14.670902421028932,5.749189268890081,21.01797321011769,0.44176380411082494,0.15831374315511582,0.0,3.829669546991986,5.76272772824244,4.589748271760123,0.2036178450486667,0.09723112455723427,0.0,466.4423491733306,465.7024753214853,468.6070728978247,467.3171137815227
3.840000000000003,14.89622253478471,6.103938737798007,21.295601679650687,0.4534567533775604,0.16444813508286327,0.0,3.680684406031411,6.06269541501987,4.662922811475378,0.1650703830352951,0.11073128709827147,0.0,483.8246602418835,484.8482212865994,486.30084766256226,483.43659745280684
3.900000000000003,15.11324809011279,6.474876566672752,21.573467150993498,0.46324639423826675,0.17096608220251674,0.0,3.5531349769578906,6.302234026423548,4.598585632563554,0.1590441153248103,0.10406875643320701,0.0,441.54299969482736,441.0033540087486,441.0778111782687,440.6053210375061
3.960000000000003,15.321557383883988,6.862810034767492,21.852439177216755,0.4725725075957099,0.1767392117390001,0.0,3.390211187960026,6.628903061041916,4.698735085415944,0.14702359902335038,0.07192381797962082,0.0,499.45081724644825,497.10683812302653,499.0654911483794,498.2070654081313
4.020000000000002,15.520818104793127,7.268384906049703,22.133262055655813,0.4813214251560112,0.18102119119154025,0.0,3.2517056284700874,6.890379435782686,4.6611480109190255,0.14328522218862885,0.07022798323212288,0.0,456.6157602652959,456.48418605929635,455.6934674449607,455.41378736765296
4.080000000000001,15.710932547872345,7.691727974713951,22.41557792252268,0.4904188626512944,0.18557906635385635,0.0,3.085393298768872,7.220910718897524,4.747620493714871,0.16452461088404777,0.085490731632949,0.0,499.5374023713055,500.65314082942405,499.01962089762407,500.5864635775292
4.14,15.892524777557195,8.131188580444341,22.695838600241736,0.5004197515013509,0.19108138147108722,0.0,2.967438900675916,7.428111078142105,4.594163851035239,0.17067433645253677,0.10188628899521864,0.0,418.98568291642727,420.416598680123,418.94511406300256,419.5079724407535
4.199999999999998,16.066737676567865,8.583759371308972,22.967953127783503,0.5107385065248442,0.19784507354810454,0.0,2.839329791264679,7.657837872087271,4.4757866181210035,0.17446564942463935,0.12849564591084442,0.0,432.46682678733345,434.71419793715114,433.38951952663274,433.73733972028464
4.259999999999997,16.232611937336266,9.051564507782468,23.23534303859522,0.521222859946981,0.20514650914551424,0.0,2.68940625728113,7.935734216940981,4.436058291656096,0.17528005148568124,0.1024398302051334,0.0,463.944782305483,461.906333237472,464.6383723689387,464.73015179711746
4.319999999999996,16.390532486171878,9.53340243237433,23.495517885892344,0.5315907810960034,0.21100739632425913,0.0,2.5743133668347333,8.125882202175267,4.236402612087426,0.1673149802928607,0.08589109174099435,0.0,407.0976946918989,405.62278083737533,405.39182816911506,404.7070927760762
4.379999999999995,16.540852292636963,10.028229490231723,23.74626935109026,0.5415169674168556,0.2162907459793253,0.0,2.436173018697775,8.368446406163885,4.121326505614962,0.1613925174812587,0.0920648260177016,0.0,438.432391628903,438.951705367579,440.09108037825894,439.62688666839387
4.439999999999993,16.682963841709814,10.537350453375854,23.989530770346946,0.5511517469785465,0.22169572279800676,0.0,2.3006767896297156,8.60232636348654,3.986865854447103,0.15890458510550748,0.08579452189019764,0.0,432.85579494998865,432.3346592623226,434.42892337588245,434.2453648854421
4.499999999999992,16.816815024515435,11.060731020729769,24.224967440362224,0.5607909323758511,0.22671453468488334,0.0,2.160878171510588,8.84369745135316,3.8604163729439653,0.16393475042775923,0.07896594373346567,0.0,437.29493821173986,436.7314046714292,438.66940778847425,439.11188786572177
4.559999999999991,16.94129935816539,11.6007842252584,24.456165957453038,0.5708676738551111,0.23188054117413248,0.0,1.9885711674943238,9.157758402846563,3.8446932044713495,0.17494677787432183,0.09749822700111382,0.0,480.25293765083813,481.66227306570926,480.0310531090177,480.8907320120231
4.6199999999999894,17.05546951669736,12.159531685287233,24.68598046272725,0.581064387952483,0.23724543317477842,0.0,1.8170057401641322,9.466835398323077,3.8142889869226253,0.15738997038643027,0.06380030303446091,0.0,479.5580579479939,476.9964819944269,480.65888175395236,479.351246258665
4.679999999999988,17.15938149488465,12.736662699445871,24.913542061009633,0.5905715353221073,0.24126392756901982,0.0,1.646829095843758,9.77044767743977,3.7697280007087075,0.16049439427993842,0.07266614885687471,0.0,477.0857548267355,477.76538779866416,477.55122524243575,477.80991902992093
4.739999999999987,17.253685963134032,13.330596691793207,25.136180226743836,0.5998339512244959,0.24662107888774365,0.0,1.4965723502163877,10.027120697274329,3.650721623214313,0.13789504842497557,0.11054911747676059,0.0,451.7799266801567,454.8310540912958,453.6154548472137,451.818096689924
4.799999999999986,17.33848411091574,13.940903880726577,25.35301822268353,0.608337745977221,0.25270112851805404,0.0,1.3298570806127417,10.315929184881163,3.576080159262266,0.14846109750345013,0.06743804246706751,0.0,473.71605506955893,470.39573047907714,471.3517220042849,472.18516598817604
4.859999999999984,17.413561024394486,14.567779644193434,25.564209212217467,0.6172559483623106,0.2567286750719191,0.0,1.1727548418793057,10.579536117454714,3.462727359772062,0.14898520572476015,0.06649413482639187,0.0,459.6515843999342,459.5799522304704,460.5324163407675,460.59377191476455
4.919999999999983,17.479535359851752,15.209699924903651,25.767450344164132,0.626008444224424,0.2609798979725042,0.0,1.0263807812754902,10.817511148020031,3.311379330966643,0.13879768487377553,0.07838947876391436,0.0,447.69023878315136,448.66116936871765,447.1103044444656,446.29897379792493
4.979999999999982,17.537566323286015,15.863982189691017,25.958940426746395,0.6339964885230831,0.2658994682167064,0.0,0.9077791626277201,10.99190177215913,3.0718122658601974,0.11833097466985616,0.08836589266860939,0.0,412.07394682566354,412.9612390219341,412.3424563164411,410.5472844510385
5.0399999999999805,17.58628937859104,16.53338224758778,26.142420728500007,0.640772423684628,0.2708083224114848,0.0,0.716420171845312,11.320381025472088,3.0426979033987704,0.09904759432852682,0.06361667241648569,0.0,496.45999391,494.6446496807887,496.4926612624309,495.0851324596229
